500,barclyd,   clonidine,"0,15",b/30
501,basdene,   benzyl thiouracile,25mg,b/50
502,bc fer,fer ferreux/acide ascorbique/acide folique,"55,14mg (150mg/75mg/1,5mg)",bte/30
503,becilan,   pyridoxine,250 mg,b/40
504,becilan,   pyridoxine,250,b/40
505,beclate ,   beclomethasone,250æg/bouff,fl/200 doses
506,beclate nasal spray,   beclometasone,50æg/bouffee,fl/200 doses
507,beclate-, beclometasone,50,fl/200 doses
508,beclo-asma,beclometasone,250æg/bouffee,fl/200 doses
509,beclo-asma,beclometasone,50,fl/200 doses
510,beclojet,  beclometasone,250æg/bouffee,fl/200 doses + chamboo
511,beclomet,  beclometasone,50,fl/200 doses
512,beclomet fort, beclometasone,250æg/bouffee,fl/200 doses
513,beconase,  beclometasone,50,fl/100 doses
514,becotide,  beclometasone,250æg/bouffee,fl/80 doses
515,bedelix,   montmorillonite beidellitique,3,b/30 sachets
516,beflavine, riboflavine,10mg,b/20
517,bektal ,"   losartan,sous forme potassique",50mg,bte/28
518,bektal ,"  losartan,sous forme potassique",100mg,bte/28
519,benclamid, glibenclamide,5mg,b/60
520,bendazol,  mebendazole,100,b/6
521,benerva,   thiamine chlorhydrate,100,b/3
522,benerva,   thiamine chlorhydrate,250,b/40
523,benethamine penicilline/ benzylpeni,   benethamine benzylpenicilline /benzylpenicilline,600 000/400,b/1+1 amp
524,benzathine benzylpenicilline biocare,  benzathine benzylpenicilline,600 000 ui,1fl pdr+1amp/solv5ml o13042011
525,benzathine benzylpenicilline biocare,  benzathine benzylpenicilline,"1,2 m ui",1fl pdre-amp/solv5ml o13042011
526,benzathine penicillin, benzathine benzylpenicilline,1200000 ui,b/1(1fl pdr+1amp sol o23122008
527,benzathine penicillin, benzathine benzyl penicilline,600 000 ui,b1fl pdr+1ampsolv5ml o01062009
528,benzylpenicilline, benzypenicilline,1,b/1+1
529,benzylpenicilline benzathine flavel,   benzathine benzylpenicilline,600000,b/1+1
530,benzylpenicilline benzathine flavel,   benzathine benzylpenicilline,"1,2",b/1+1
531,benzypal,  benzylpenicilline,1000000,b/1+1
532,betacard,  carvedilol,"12,5mg",bte/30
533,betacrovis,betamethasone,"0,10",t/15 g
534,betacrovis,betamethasone,"0,05",t/30 g
535,betacrovis,betamethasone,"0,5mg/ml",fl/30 ml
536,betacrovis,betamethasone,"0,5mg/ml(ou 0,05%)",fl/40ml
537,betacyl,   betamethasone/acide salicylique,"0,05g% /3g%",tube/15g
538,betaderm,  polyvidone iodee,0.1,fl/125ml
539,betaderme, betamethasone,"0,10",t/20 g
540,betadermine,   polyvidone iodee,0.1,fl/120ml
541,betadine dermique, polyvidone iodee,10,fl/125 ml
542,betadine scrub,polyvidone iodee,4,fl/125 ml
543,betamet,   betamethasone,"0,10",t/10 g
544,betamethasone novagenerics,betamethasone,"0,05%",tube/15g
545,betamethasone novagenerics,betamethasone,"0,1%",tube/15g
546,betamethasone-acide salicylique novagenerics,  betamethasone/acide salicylique,"0,05g%/3g%",tube/15g
547,betanyl,   terbutaline,"0,5",b/10 amp
548,betapral,  propranolol,40,b/50
549,betaprosone,   betamethasone dipropionate,"0,05%",t/15g
550,betapyr,   thiamine/pyridoxine(vit b1-b6),250mg/250mg,b/30
551,betapyr,   thiamine/pyridoxine (vit b1/b6),250mg/250mg,b/30
552,betasal,   betamethasone,"0,05% / 30%",t/15 g
553,betaserc,  betahistine,24 mg,b/60
554,betasone,  betamethasone,"0,1",t/15 g
555,betasone,  betamethasone,"0,05%(0,5mg/1ml)",fl/30ml
556,betasone,  betamethasone,"0,5mg",bte/30
557,betasone,  betamethasone,1mg,bte/30
558,betasone,  betamethasone,"0,05%",t/15
559,betasone,  btamthasone,2mg,bte/20
560,betatop,   atenolol,100mg,b/28
561,betatop,   atenolol,100 mg,b/30
562,betixim,   cfixime,400mg,bte/05
563,betixim,   cfixime,100mg/5ml,fl/60ml
564,betixim ,   cfixime,200mg,bte/08
565,betoptic,  betaxolol chlorhydrate,"0,5%",fl/3 ml
566,betsol,betamethasone,"0,05%",fl/15 ml
567,bevacol,   mebeverine,135mg,b/48
568,beviran,   mebeverine,100mg,b/30
569,bevitine,  thiamine,100 mg/2 ml,b/5 amp de 2 ml
570,bevitine ,   thiamine,100,b/5 amp de 2ml
571,bi-orogyl, spiramycine/metronidazole,"1,5m ui/250mg",bte/10
572,biafine,   trolamine pure,"0,670g/100g",t/93g
573,biafine,   trolamine pure,"0,67g/100g",t/186g
574,biamox,amoxicilline,1g,b/1 fl pdre+1amp 5ml o23022008
575,biamox,amoxicilline,500mg,b/1 fl pdre+1amp 5ml o19032008
576,biclinocilline,benethamine benzylpenicilline/ benzylpenicilline,600000 /400,b/1+1amp solvant
577,biguan,"metformine, sous forme de chlorhydrate",500mg,bte/50
578,biguan,"metformine,sous forme de chlorhydrate",850mg,bte/60
579,binozyt,   azithromycine,250mg,b/06
580,binozyt,   azithromycine,500mg,b/3
581,binozyt,   azithromycine,200mg/5ml,fl/15ml
582,biocalyptol,   pholcodine/gaiacol,131,fl/200 ml
583,bioclazide,gliclazide,80mg,b/60
584,biodazole, metronidazole,250mg,b/20
585,biodazole, metronidazole,500 mg,bte/20
586,biofen,ibuprofene,200mg,b/20
587,biofenac,  diclofenac sodique,25mg,b/30
588,biofenac,  diclofenac sodique,50mg,b/30
589,biofenac,  diclofenac sodique,100mg,b/20
590,biofenac,  diclofenac,100mg,b/10
591,biofenac,  diclofenac sodique,25mg,b/10
592,biofenac,  diclofenac,25mg/ml=(75mg/3ml),b/5 amp
593,biofenac,  diclofenac sodique sous forme dithylamine,0.01,tube/50g
594,biofenac lp,   diclofenac sodique,75mg,b/30
595,biofene,   ibuprofene,400mg,b/30
596,bioflox,"   ciprofloxacine,s/f de chlorhydrate",750 mg,bte/10
597,biomazine, carbamazepine,200mg,b/30
598,biomycine, doxycycline,100mg,b/20
599,biopamox,  amoxicilline,500mg,b/12
600,biopamox,  amoxicilline,1g,b/14
601,biopamox,  amoxicilline sous forme de sel de sodium,1g,b/1fl pdr+solv 5ml   o21102010
602,biopamox,"  amoxicilline,sous forme trihydrate",250mg/5ml,fl/60ml
603,biopamox,"  amoxicilline,sous forme trihydrate",250mg/5ml,fl/100ml
604,biorava,leflunomide,20mg,b/30
605,biotic plus,   amoxicilline/acide clavulanique,"250mg/62,5mg/5ml",fl/60 ml
606,biotic plus,   amoxicilline/acide clavulanique,"125mg/31,25mg/5ml",fl/60ml
607,biotine,   vitamine h,5,b/6
608,bipenicilline sarbch,  benzylpenicilline/benzylpenicilline procaine,500 000 iu/2m,b/1+1
609,bipenicilline sarbch,  benzylpenicilline/benzylpenicilline procaine,1 m iu /2ml,b/1+1
610,bipreterax,perindopril/indapamide,"4mg/1,250mg",b/30
611,bipreterax,perindopril/indapamide,"4mg/1,250mg",b/14
612,biprofenid,ketoprofene,150mg,bte/20
613,biprotens, bisoprolol,10mg,bte/30
614,biprotens," bisoprolol,sous forme de bisoprolol fumarate",5 mg,b/30
615,birodogyl, spiramycine/metronidazole,"1,5mui/250mg",bte/10
616,bisoprolol hup,"bisoprolol ,s/f d'hmifumarate",10mg,b/30
617,bisoprolol mm," bisoprolol, s/f de fumarate",10 mg,bte/30
618,bispiradent,   spiramycine/mtronidazole,"1,5mui/250mg",bte/10
619,bleduran,  piroxicam,20mg,b/20
620,bleu de methylene, bleu de methylene,0.01,fl/100ml
621,blopress,  candesartan cilexetil,8mg,b/28
622,blopress,  candesartan,16mg,b/28
623,blopress plus, candesartan s/forme cilexitil/hydrochlorothiazide,"8mg/12,5mg",b/28
624,blopress plus, candesartan s/forme cilexitil/hydrochlorothiazide,"16mg/12,5mg",b/28
625,bonacor,"   bisoprolol,s/f de fumarate",10mg,bte/30
626,bonacor,   bisoprolol sous forme de fumarate,5 mg,b/30
627,boroclarine,   acide borique/borate de sodium,1g/100mg,fl/15ml
628,brequal ,salmeterol/propionate de fluticasone,50ùg/100ùg,b/60
629,brequal ,salmeterol/propionate de fluticasone,50ùg/250ùg,b/61
630,bricanyl,  terbutaline sulfate,"0,5",b/8
631,bricanyl,  terbutaline sulfate,250,fl/200 doses
632,bricanyl,  terbutaline,"0,3mg/ml",fl/300 ml
633,bricanyl  l p, terbutaline sulfate,5,b/30
634,bricanyl turbuhaler,   terbutaline (sulfate),"0,50mg/dose",fl/200 doses
635,bristamox, amoxicilline,500 mg,b/12
636,bristamox, amoxicilline,125 mg/5 ml,fl/60 ml
637,bristamox, amoxicilline,250 mg/5ml,fl/60 ml
638,bristopen, oxacilline,1g,b/1+1 de 5ml
639,bristopen, oxacilline,500mg,b/12
640,bristopen, oxacilline,250,fl/60 ml
641,bromazepam,bromazepam,6mg,b/30
642,bromazepam ival,   bromazepam,6mg,b/30
643,bronchocalm,   dextromethorphane  bromhydrate,"0,20%",f/150ml
644,bronchocalm,   dextromethorphane  bromhydrate,"0,10%",f/125ml
645,broncoteril,"   formotrol,sf formotrol fumarate",12æg,bte/60+inalateur dev o06092009
646,bronova,   bromocriptine,10,b/30
647,brufen,ibuprofne,20mg/ml,fl/145ml
648,budecort,  budesonide,200æg/dose,fl/200 doses
649,bufen, ibuprofene,100mg/5ml,fl/125ml
650,bulmol,salbutamol,4mg,bt/20
651,bulmol,salbutamol,8mg,bt/20
652,buprinal,  buprenorphine,"0,3mg/1ml",bte/5 amp
653,burinex,   bumetanide,1mg,bt/30
654,butafen,   ibuprofene,200mg,b/20
655,butafen,   ibuprofene,600 mg,bte/30
656,butafen,   ibuprofene,200 mg,bte/20
657,butafen lp,ibuprofene,400 mg,b/20
658,butamol,   salbutamol,2,b/20
659,buto -asma,salbutamol,100,fl/200 doses
660,butovent,  salbutamol,2,b/50
661,buventol,  salbutamol,100,fl/200 doses
662,byzolex,"   bisoprolol,s/f d'hemifumarate",10 mg,bte/30
663,caditar,   huile de cade,0.35,fl/250ml
664,calcial,   calcium pidolate,10,fl/125 ml
665,calcial,   calcium pidolate,0.1,fl/125 ml
666,calcibon,  calcium carbonate,500mg,b/50
667,calcibronat,   calcium bromogalactogluconate,2,b/20
668,calcidose, calcium-element,"500mg, de 1250mg/sachet",bte/30
669,calcidose vitamine d,  colecalciferol/calcium element,400ui/500mg 1250mg,bte/30 sachets
670,calcifor,  calcium pidolate,0.1,fl/125 ml
671,calcium -sandoz forte, calcium gluconolactate/carbonate de calcium,"2,94/0,3",b/20
672,calcium api,"   calcium element, s/f de carbonate de calcium",500mg,pilulier/20
673,calcium d,"   calcium lmt,s/f de carbonate de calcm/cholcalc",500mg/400ui,bte/60
674,calcium hysa ,  calcium element sous forme de calcium carbonate,500mg (1250mg),b/30
675,calcium sandoz,calcium glubionate,6875,b/10
676,calcium sandoz,calcium gluconolactate/carbonate de calcium,"2,94g/0,300 g",b/20
677,calcium sandoz,gluconate et carbonate de calcium,0,b/30
678,calcium sandoz,calcium element,500,b/20
679,calcium sandoz ,  gluconolactate et carbonate de calcium,"3,405g/0,15g (500mg)",b/30
680,calcium-sandoz,calcium glubionate,"0,6875g/5ml",b/10 amp
681,calco, calcitonine de saumon,50,b/5 amp
682,calco, calcitonine de saumon,100,b/5 amp
683,calmenal,  phenobarbital,100,b/30
684,calmenal,  phenobarbital,50mg,b/30
685,calmex,meprobamate,200mg,b/60
686,calmex,meprobamate,400mg,b/60
687,calmig,sumatriptan  succinate,50mg,b/2
688,calmig,sumatriptan  succinate,50mg,b/6
689,calmizine, hydroxyzine,"0,2",fl/200 ml
690,calperos,  calcium carbonate,500mg,b/60
691,canar, atenolol,100mg,b/28
692,canar, atenolol,50mg,b/28
693,candivast, fluconazole,50mg,b/7
694,candizol,  miconazole nitrate,2,t/30 g
695,canesten,  clotrimazole,1,t/30 g
696,capocard,  captopril,25mg,b/20
697,capocard,  captopril,50mg,b/20
698,capocard,  captopril,25mg,b/90
699,capocard,  captopril,50mg,b/90
700,capocard plus, captopril/hydrochlorothiazide,50mg/25mg,b/30
701,capotal,   captopril,25mg,b/20
702,capotal,   captopril,50mg,b/20
703,capotal,   captopril,25mg,b/30
704,capotal ,captopril,50mg,b/30
705,captopral, captopril,25mg,b/30
706,captopral ,  captopril,50mg,b/20
707,captopril, captopril,25mg,b/20
708,captopril ls,  captopril,50mg,b/30
709,captopril ls,  captopril,25mg,b/30
710,captopril normon,  captopril,25mg,b/30
711,captopril normon,  captopril,50mg,b/30
712,captopril rivo,captopril,25mg,b/20
713,captopril rivo,captopril,50mg,b/20
714,carbatol,  carbamazepine,200mg,b/30
715,carbazine, carbamazepine,200mg,b/30
716,carbimazole groupe sante,  carbimazole,5,b/50
717,carbimol lp,   carbamazepine,400mg,bte/30
718,cardiobil, l-carnitine,1g/10ml,b/10
719,cardioflux,clopidogrel/acide  acetylsalicylique,75mg/75mg,bte/30
720,cardiol,   acebutolol,200mg,b/30
721,cardiol,   acebutolol,400mg,b/30
722,cardiopril,captopril,25mg,b/20
723,cardiopril,captopril,50mg,b/20
724,cardiosafe,"bisoprolol,sous forme de busoprolol fumarate",10mg,bte/30
725,cardiovel, carvedilol,"6,25mg",b/30
726,cardiovel, carvedilol,25mg,b/30
727,cardiovel, carvedilol,"12,5mg",bte/30
728,cardiovel, carvedilol,"3,125mg",bte/30
729,cardipine, isosorbide dinitrate,10mg,b/100
730,cardipine, isosorbide dinitrate,20mg,b/100
731,cardital,  acebutolol,200mg,b/20
732,cardix,clopidogrel,75mg,b/30
733,cardol,atenolol,100mg,b/20
734,cardox,doxazosine,4mg,b/30
735,cardox,doxazosine,1mg,b/30
736,cardular,  doxazosine,1mg,b/20
737,cardular,  doxazosine,2mg,b/20
738,cardular,  doxazosine,4mg,b/20
739,carpilo,   carteolol/pilocarpine,2,fl/3 ml
740,carteol,   carteolol,0.01,fl/3 ml
741,carteol,   carteolol,2,fl/3 ml
742,carteol lp,carteolol,0.01,fl/3ml
743,carteol lp,carteolol,0.02,fl/3ml
744,carvedilol ldm,carvedilol,25 mg,bte/30
745,casodex,   bicalutamide,50mg,b/30
746,catacol,   inosine monophosphate,1,fl/10 ml
747,cataflam,  diclofenac s/f potassique,50 mg,bte/20
748,catalgine, acide acetylsalicique sels,100,b/20
749,catalgine, acide acetylsalicique sels,500mg,b/20
750,catapressan,   clonidine,"0,15",b/30
751,catapressan,   clonidine,"0,15",b/20
752,cebemyxine,neomycine/polimyxine b,3400,fl/10 ml
753,cebemyxine,neomycine/polymyxine b,"340, 000ui/1",tube/100g
754,cebenicol, chloramphenicol,"0,40",fl/5 ml
755,cebenicol, chloramphenicol,1%/5g,t/5 g
756,cebesine,  oxybuprocaine,"0,40",fl/10 ml
757,cedilanide,deslanoside,"0,4mg/2ml(0,2mg/ml)",b/5 amp
758,cedilanine,deslanoside,"0,4mg/2ml(0,2mg/ml)",b/6 amp
759,cedrox,cefadroxil,1g,bte/12
760,cefacet g,cefalexine,250 mg,b/12
761,cefacet g,cefalexine,1 g,b/6
762,cefacet ge,cefalexine,500 mg,b/10
763,cefacidal, cefazoline,1g,b/1+1 de 5ml
764,cefamezin, cefazoline sodium,1g,b/1+1
765,cefamezin, cefazoline sodium,1g,b/1+1
766,cefamezin, cefazoline sodium,500mg,bt/1+1
767,cefazal,   cefazoline,1g,b/1 fl 5ml
768,cefazol,   cfazoline,200mg/ml(1g/5ml),1fl+1amp 5ml(1g/5ml) o29062008
769,cefazoline,cefazoline,1g,b/1+1
770,cefazoline  sodium,cefazoline,1g,b/1+1
771,cefazoline flavelab,   cefazoline,1g,b/1+1
772,cefazoline panpharma,  cefazoline,1g,b/1 amp de 5ml
773,cefix, cefixime,100mg/5ml,fl/30ml
774,cefix, cefixime,100mg/5ml,fl/60ml
775,cefucare,"  cefuroxime,sous forme de cefuroxime axetil",250mg,bte/10
776,cefutil,   cefuroxime,250 mg,b/10
777,celebrex,  celecoxib,100mg,b/20
778,celebrex,  celecoxib,200mg,b/10
779,celebrex,  celecoxib,200 mg,bte/30
780,celestene, betamethasone,"0,5",b/30
781,celestene, betamethasone,"0,5mg/ml",fl/30ml
782,celestene, betamethasone,"0,50",fl/30 ml
783,celestene, betamethasone,2mg,b/20
784,celestene, btamthasone,"0,5mg/ml",fl comp-gttes 30ml   o29112009
785,celestene chronodose,  betamethasone acetate/betamethasone phosphate dis,"2,7",b/1+1 +seringue + 2  o
786,celestene chronodose,  betamethasone acetate /betamethasone phosphate di,"2,70mg/ 3mg",b/1amp de 1ml+ serin o
787,celetasone,btamthasone,2mg,bte/20
788,celetasone,"betamethasone,s/f de dipropionate","0,05 %",tube/15g
789,celoxib,   celecoxib,100mg,b/20
790,celoxib,   celecoxib,200mg,b/10
791,celvex,celecoxib,200mg,bte/10
792,cephadar,  cefalexine,250,b/20
793,cephadar,  cefalexine,500 mg,b/20
794,cephadar,  cefalexine,125mg/5ml,fl/100 ml
795,cephadar,  cefalexine,250mg/5ml,fl/100 ml
796,cephalex,  cefalexine,500 mg,b/20
797,cephalex,  cefalexine,250mg/5ml,fl/100 ml
798,cephalexin,cefalexine,250mg,b/20
799,ceporex,   cefalexine monohydrate,250 mg,bte/12
800,ceporex,   cefalexine monohydrate,500 mg,b/12
801,ceporex,   cefalexine monohydrate,125mg/5ml,fl/60 ml
802,cerazette, desogestrel,"0,075mg",bte/28
803,cerin, cetirizine dihydrochlorhyde,10mg,b/10
804,cervex,"donpzil,s/f de chlorhydrate",5mg,b/30
805,cetalgine, paracetamol,200mg,bt/10
806,cetalgine, paracetamol,300mg,bt/10
807,cetalgine, paracetamol,100mg,b/10
808,cetalgine, paracetamol,150mg,b/10
809,cetamyl,   paracetamol,500mg,b/20
810,cetamyl,   paracetamol,125,b/12
811,cetaprane, paracetamol,500mg,b/20
812,cetirizine physiopharm,cetirizine dichlorhydrate,10 mg,bte/10
813,cetornan,  oxoglurate neutre de l(+) ornithine monohydrate,5g,b/10 sachets
814,cetrotide, cetrorelix acetate,"0,25 mg",bte/1fl
815,cetrotide, cetrorelix acetate,"3,00 mg",bte/1 fl
816,cetryn,cetirizine,10mg,b/10
817,charbon active ival,   charbon activ,300mg,bte/40
818,charbonel, charbon active,300mg,bte/20
819,chibro-cadron, neomycine/dexamethasone,350000ui/100mg/ %,fl/5 ml
820,chibro-proscar,finasteride,5,b/28
821,chibroxine,norfloxacine,"3mg/ml (0,3%)",fl/5 ml
822,chloramphenicol,   chloramphenicol,1%/5g,t/5 g
823,chlordiazepoxide,  chlordiazepoxide,10mg,b/10
824,chloroquine,   chloroquine,100,b/30
825,chlorpromazine,chlorpromazine,25,b/10 amp de 5ml
826,chlorpromazine,chlorpromazine,4,fl/30 ml
827,chlorure de sodium,sodium chlorure,"0,9",b/5ml
828,chlorure de sodium,sodium chlorure,"0,9",b/100 amp
829,cibacalcine,   calcitonine humaine de synthese,"0,5 mg",b/5 fl+5amp
830,cicolina,"  citicoline,s/forme de sel monosodique",100mg/ml,fl/60ml
831,ciloxan,"   ciprofloxacine,sous forme de chlorhydrate","0,3%(0,3g/100ml)",fl/5ml
832,cilverin,  sulfadiazine argentique,0.01,t/30g
833,cipanfeno, ketotifene,1,b/100
834,ciplin,cotrimoxazole,200mg/40mg/5ml,fl/100 ml
835,ciplin,cotrimoxazole,400mg/80mg,b/20
836,ciprin,glibenclamide,"2,5mg",b/60
837,ciprin,glibenclamide,5mg,b/60
838,cipro ," ciprofloxacine,s/f de chlorhydrate monohydrat",500mg,bte/14
839,cipro ," ciprofloxacine, s/f de chlorhydrate monohydrat",750 mg,bte/14
840,ciprodar,  ciproloxacine,250mg,b/10
841,ciprodar,  ciprofloxacine,500mg,b/10
842,ciprodar,  coprofloxacine chlorhydrate,"0,30%",fl/10ml
843,ciprofloxacine beker,"  ciprofloxacine,s/f de chlorhydrate",500 mg,bte/10
844,ciprofloxacine beker,  ciprofloxacine,750 mg,bte/10
845,ciprofloxacine iberal, ciprofloxacine,250mg,bte/10
846,ciprofloxacine iberal, ciprofloxacine,500mg,bte/10
847,ciprolon,  ciprofloxacine,200mg,b/01fl
848,ciprolon,  ciprofloxacine,250mg,b/10
849,ciprolon,  ciprofloxacine,500mg,b/10
850,ciprolon,"  ciprofloxacine, s/f de chlorhydrate",750 mg,bte/10
851,cipromax,  ciprofloxacine,250mg,b/10
852,cipromax,  ciprofloxacine,500mg,b/10
853,cipromax,  ciprofloxacine,750 mg,bte/10
854,ciproval,  ciprofloxacine,250mg,b/10
855,ciproval,  ciprofloxacine,500,b/10
856,cital, clomifene citrate,50mg,b/10
857,citicoline iso,citicoline sous forme monosodique,100mg/ml,fl/50ml
858,citizen,   diltiazem lp,300 mg,b/10
859,clamentin , amoxicilline/acide clavulanique,500mg/125mg,b/12
860,clamox,amoxicilline,500mg,b/12
861,clamoxyl,  amoxicilline,500,b/12
862,clamoxyl,  amoxicilline,500mg/ml,bt 1+1
863,clamoxyl,  amoxicilline,1g,b/1 amp
864,clamoxyl,  amoxicilline,500mg,b/12
865,clamoxyl,  amoxicilline,250mg/5ml,fl/60 ml
866,clamoxyl,  amoxicilline trihydrate,1g,b/6
867,clamoxyl,  amoxicilline trihydrate,1g,b/14
868,clamoxyl,  amoxicilline,1g,b/12
869,clamoxyl,  amoxicilline,500mg/5ml,fl/60ml
870,clamoxypen,amoxicilline sel sodium/acide calvul sel potassiu,1g/200 mg/fl,b/20 flacons
871,claradine, loratadine,"0,1% (5mg/5ml)",fl/60ml
872,claramine, dexchlorpheniramine maleate,2,b/30
873,clarantin, natidrofuryl,100,b/20
874,clardine,  loratadine,"0,1% (0,1g/100ml)",fl/60ml
875,claridar,  clarithromycine,250mg,b/14
876,claridar,  clarithromycine,500mg,b/14
877,claridar ,  clarithromycine,250mg/5ml,fl/100ml
878,clarital,  clarithromycine,500 mg,bte/14
879,clarithromycine geo,   clarithromycine,500 mg,b/14
880,claritt,   clarithromycine,500mg,b/14
881,claritt,   clarithromycine,250mg/5ml,fl/70ml
882,clarityne, loratadine,10mg,b/10
883,clarityne, loratadine,5mg/5ml,fl/60 ml
884,clarymed,  loratadine,10mg,b/10
885,clavamox,  amoxicilline/acide clavulanique,500mg/125mg,b/12
886,clavamox,  amoxicilline/acide clavulanique,"500mg/62,5mg",b/16
887,clavodar ,"   amoxicilline,s/f trihydratee/acide clavulanique",875mg/125mg,bte/14
888,clavodar ,"  amoxicilline,s/f trihydratee/acide clavulanique,",500mg/125mg,bte/14
889,clavodar forte , amoxicilline / acide clavulanique,400 mg/57 mg/5ml,fl/70ml
890,clavor,amoxicilline/acide clavulanique,"500mg/62,5mg",bte/16
891,clavor,amoxicilline/acide clavulanique,"100mg/12,5mg/ml",fl/60ml
892,clavor,amoxicilline/acide clavulanique rapport 8/1,1g/125mg,bte/12 sachets
893,clavucilline,  amoxicilline/acide clavulanique,500mg/125mg,b/12
894,clavucilline,  amoxicilline/acide clavulanique,"250mg/62,5mg/5ml",fl/60 ml
895,clavucilline,  amoxicilline/acide clavulanique,"125mg/31,25mg/5ml",fl/60ml
896,clenil,beclometasone,50,fl/200 doses
897,clenil ,beclometasone,250æg/bouffee,fl/200 doses
898,climaston, estradiol/dydrogesterone,2mg/10mg,b/28
899,climaston, estradiol/dydrogesterone,1mg/10mg,bt/28
900,climaston, estradiol/dydrogesterone,1mg/5mg,bt/28
901,climene,   valerate d'estradiol/acetate de cyproterone,2mg/1mg,b/21
902,clinaram,  clindamycine,150,b/16
903,clindacin, clindamycine,150,b/16
904,clindamyl, clindamycine,150,b/16
905,clinimycin,clindamycine,150,b/16
906,clofenal,  diclofenac,25mg,b/10
907,clofenal,  diclofenac,100mg,b/10
908,clofenal,  diclofenac de sodium,75mg/3ml,b/2amp
909,clofenal,  diclofenac,50 mg,b/30
910,clofenal lp,   diclofenac sodium,100mg,b/20
911,clofenal lp,   diclofenac sodium,75mg,b/30
912,clofranil, clomipramide,25mg,b/50
913,clofranil, clomipramine,25mg,bte/50
914,clogel,diclofenac,0.01,t/30 g
915,clomicine, chlortetracycline,0.01,t/5g
916,clomid,clomifene citrate,50mg,b/5
917,clomidine, clomifene citrate,50mg,b/10
918,clomifert, clomifene citrate,50mg,b/10
919,clomycine, chlortetracycline,0.03,t/15 g
920,clomycine, chlortetracycline,1,t/15 g
